as_of,value
2011-05-11,1162.0
2011-05-18,1187.7
2011-05-25,1202.8
2011-06-01,1201.5
2011-06-08,1224.4
2011-06-15,1212.1
2011-06-22,1233.0
2011-06-29,1235.9
2011-07-06,1215.9
2011-07-13,1236.6
2011-07-20,1208.6
2011-07-27,1205.9
2011-08-03,1175.8
2011-08-10,1169.4
2011-08-17,1146.7
2011-08-24,1117.1
2011-08-31,1097.8
2011-09-07,1065.8
2011-09-14,1043.2
2011-09-21,1029.8
2011-09-28,1007.6
2011-10-05,985.3
2011-10-12,966.3
2011-10-19,949.3
2011-10-26,961.1
2011-11-02,979.7
2011-11-09,967.7
2011-11-16,999.6
2011-11-23,999.7
2011-11-30,1002.0
2011-12-07,997.2
2011-12-14,991.7
2011-12-21,986.5
2011-12-28,959.3
2012-01-04,929.2
2012-01-11,963.1
2012-01-18,968.0
2012-01-25,971.4
2012-02-01,972.2
2012-02-08,972.9
2012-02-15,962.1
2012-02-22,937.7
2012-02-29,927.2
2012-03-07,925.6
2012-03-14,936.8
2012-03-21,931.2
2012-03-28,937.6
2012-04-04,931.5
2012-04-11,928.5
2012-04-18,932.6
2012-04-25,925.9
2012-05-02,939.9
2012-05-09,966.4
2012-05-16,993.6
2012-05-23,1008.5
2012-05-30,1028.6
2012-06-06,1013.9
2012-06-13,1007.1
2012-06-20,998.2
2012-06-27,1008.3
2012-07-04,972.6
2012-07-11,981.9
2012-07-18,982.5
2012-07-25,1002.7
2012-08-01,1034.4
2012-08-08,1013.6
2012-08-15,1020.3
2012-08-22,1025.0
2012-08-29,1031.8
2012-09-05,1022.0
2012-09-12,1015.6
2012-09-19,1008.3
2012-09-26,990.1
2012-10-03,975.1
2012-10-10,964.9
2012-10-17,943.6
2012-10-24,924.4
2012-10-31,945.8
2012-11-07,963.6
2012-11-14,968.6
2012-11-21,997.9
2012-11-28,1025.6
2012-12-05,1035.6
2012-12-12,1049.3
2012-12-19,1058.3
2012-12-26,1065.6
2013-01-02,1081.8
2013-01-09,1105.0
2013-01-16,1132.8
2013-01-23,1125.6
2013-01-30,1125.0
2013-02-06,1111.8
2013-02-13,1085.3
2013-02-20,1062.9
2013-02-27,1063.1
2013-03-06,1020.6
2013-03-13,1018.0
2013-03-20,1016.4
2013-03-27,1021.7
2013-04-03,1002.2
2013-04-10,1021.7
2013-04-17,1015.5
2013-04-24,1009.8
2013-05-01,997.3
2013-05-08,992.3
2013-05-15,1013.5
2013-05-22,1033.3
2013-05-29,1047.8
2013-06-05,1030.5
2013-06-12,1034.4
2013-06-19,1037.7
2013-06-26,1039.4
2013-07-03,1035.3
2013-07-10,990.0
2013-07-17,998.8
2013-07-24,995.6
2013-07-31,984.5
2013-08-07,987.6
2013-08-14,1003.7
2013-08-21,1020.4
2013-08-28,1020.1
2013-09-04,1014.8
2013-09-11,1035.0
2013-09-18,1046.8
2013-09-25,1064.0
2013-10-02,1054.8
2013-10-09,1065.9
2013-10-16,1033.9
2013-10-23,1062.1
2013-10-30,1081.7
2013-11-06,1070.5
2013-11-13,1067.2
2013-11-20,1054.4
2013-11-27,1059.4
2013-12-04,1050.0
2013-12-11,1082.3
2013-12-18,1086.2
2013-12-25,1101.3
2014-01-01,1046.4
2014-01-08,1059.4
2014-01-15,1035.7
2014-01-22,1018.7
2014-01-29,1014.1
2014-02-05,989.7
2014-02-12,991.0
2014-02-19,1028.1
2014-02-26,1011.9
2014-03-05,1028.2
2014-03-12,1021.0
2014-03-19,1019.1
2014-03-26,1025.4
2014-04-02,1033.8
2014-04-09,1038.5
2014-04-16,1044.7
2014-04-23,1042.9
2014-04-30,1031.5
2014-05-07,1042.3
2014-05-14,1038.3
2014-05-21,1036.8
2014-05-28,1027.9
2014-06-04,1038.8
2014-06-11,1046.5
2014-06-18,1042.6
2014-06-25,1054.7
2014-07-02,1053.9
2014-07-09,1041.8
2014-07-16,1028.2
2014-07-23,1025.9
2014-07-30,1048.0
2014-08-06,1038.4
2014-08-13,1036.7
2014-08-20,1022.8
2014-08-27,1041.3
2014-09-03,1049.0
2014-09-10,1050.6
2014-09-17,1051.6
2014-09-24,1057.7
2014-10-01,1054.7
2014-10-08,1083.1
2014-10-15,1060.5
2014-10-22,1062.8
2014-10-29,1064.8
2014-11-05,1073.2
2014-11-12,1079.8
2014-11-19,1090.9
2014-11-26,1091.4
2014-12-03,1095.7
2014-12-10,1086.6
2014-12-17,1074.1
2014-12-24,1051.8
2014-12-31,1007.6
2015-01-07,1086.1
2015-01-14,1029.5
2015-01-21,1009.9
2015-01-28,1007.5
2015-02-04,988.7
2015-02-11,994.8
2015-02-18,991.9
2015-02-25,1026.6
2015-03-04,998.4
2015-03-11,1023.0
2015-03-18,1025.5
2015-03-25,1031.8
2015-04-01,1010.4
2015-04-08,1018.6
2015-04-15,1031.9
2015-04-22,1025.6
2015-04-29,1023.2
2015-05-06,1016.7
2015-05-13,992.3
2015-05-20,963.9
2015-05-27,944.9
2015-06-03,943.6
2015-06-10,964.8
2015-06-17,974.3
2015-06-24,980.9
2015-07-01,952.0
2015-07-08,1020.5
2015-07-15,1028.3
2015-07-22,1047.6
2015-07-29,1058.3
2015-08-05,1068.1
2015-08-12,1059.1
2015-08-19,1057.1
2015-08-26,1049.7
2015-09-02,1032.1
2015-09-09,1043.9
2015-09-16,1039.0
2015-09-23,1030.7
2015-09-30,957.8
2015-10-07,1045.8
2015-10-14,1049.1
2015-10-21,1063.9
2015-10-28,1057.1
2015-11-04,1058.4
2015-11-11,1049.4
2015-11-18,1066.3
2015-11-25,1057.6
2015-12-02,1043.8
2015-12-09,1036.5
2015-12-16,1014.6
2015-12-23,1022.3
2015-12-30,1056.8
2016-01-06,1082.4
2016-01-13,1044.7
2016-01-20,1051.9
2016-01-27,1061.4
2016-02-03,1064.9
2016-02-10,1077.0
2016-02-17,1084.2
2016-02-24,1076.4
2016-03-02,1082.9
2016-03-09,1084.4
