cik,ticker,w_2015,dlog_shares,shares_2015_adj,shares_last_adj,ratio,contrib
832101,IEX,0.0003873072924197118,-0.034869653078050684,77972000.0,75300000.0,0.9657312881547222,-1.350527092127448e-05
1097864,ON,0.00031221415288757066,-0.03811800205461614,427800000.0,411800000.0,0.9625993454885461,-1.1900979721248657e-05
75362,PCAR,0.0008626126280794023,-0.012450641878787881,533400000.0,526800000.0,0.9876265466816648,-1.0740080912336681e-05
815556,FAST,0.0006695941237919592,-0.015395983256125506,1168181768.0,1150334204.0,0.9847219289935023,-1.0309059918301034e-05
723531,PAYX,0.001436071118512516,-0.007156650418791599,364600000.0,362000000.0,0.9928688974218322,-1.0277458971717117e-05
1564708,NWS,0.0005327489003140212,-0.01928985001095734,581000000.0,569900000.0,0.980895008605852,-1.0276646380559933e-05
920522,ESS,0.0008199915184726907,-0.01023058742592014,65061685.0,64399459.0,0.9898215670252007,-8.388994918247872e-06
84839,ROL,0.00036682041436832434,-0.01570744171101763,491811750.0,484147000.0,0.9844152767801908,-5.761810277101788e-06
105770,WST,0.00031741979234211227,-0.015017347066953157,73800000.0,72700000.0,0.9850948509485095,-4.7668031875217e-06
947484,ACGL,0.0006546874214321103,-0.005878481912883613,378116229.0,375900000.0,0.9941387625549392,-3.848568165481072e-06
80661,PGR,0.0010270731862010009,-0.0018686831225648802,589200000.0,588100000.0,0.998133061778683,-1.919274328692747e-06
45012,HAL,0.002162341661735084,0.0,853000000.0,853000000.0,1.0,0.0
877212,ZBRA,0.00026451206970299577,0.004228570345082976,50996297.0,51212395.0,1.0042375233637062,1.1185078938626092e-06
821189,EOG,0.0020689403318029614,0.0005550990939435014,545697000.0,546000000.0,1.000555253189957,1.148466903606991e-06
1048286,MAR,0.0012305803548400562,0.0029282597790883597,272800000.0,273600000.0,1.002932551319648,3.603458958014418e-06
1601046,KEYS,0.0003607683294602947,0.011628037995119214,171000000.0,173000000.0,1.0116959064327486,4.195027842399993e-06
1316835,BLDR,8.514577278875615e-05,0.08033637219896003,103190000.0,111822000.0,1.0836515166198275,6.840302493925597e-06
711404,COO,0.0004914936613365898,0.016556302315717218,196716000.0,200000000.0,1.0166941174078368,8.137317643347316e-06
820313,APH,0.0012310606739270513,0.009042719373738087,2532000000.0,2555000000.0,1.0090837282780412,1.1132136206367212e-05
1174922,WYNN,0.0004578575243658145,0.02498260215973522,101671000.0,104243000.0,1.0252972824109137,1.1438472377072418e-05
857005,PTC,0.00029918591256410413,0.0402522359900217,116012000.0,120777000.0,1.041073337240975,1.2042901957420318e-05
31791,RVTY,0.00043744969288164926,0.028534840199398916,113315000.0,116595000.0,1.028945858888938,1.2482557081653995e-05
943819,RMD,0.000503032128237057,0.0320894211319842,142687000.0,147340000.0,1.032609838317436,1.6142009805917203e-05
842023,TECH,0.00023288124936472797,0.06996739044571432,148924000.0,159717000.0,1.0724732078106953,1.6294093301787683e-05
874761,AES,0.000491039995946089,0.03564169132592584,689000000.0,714000000.0,1.0362844702467344,1.750149596419438e-05
1506307,KMI,0.0014309203428135961,0.013587165546308356,2193000000.0,2223000000.0,1.0136798905608755,1.9442151581388634e-05
48465,HRL,0.0012012077013696504,0.01739671431730969,541002000.0,550496000.0,1.0175489184882867,2.089706721648006e-05
1136869,ZBH,0.0013296887621498566,0.01626646114039933,195494000.0,198700000.0,1.0163994802909553,2.162933057833633e-05
33185,EFX,0.0009040659088686136,0.026123934589814563,120900000.0,124100000.0,1.0264681555004136,2.3617758668164916e-05
915913,ALB,0.0004653119594809098,0.053306398147597626,111556000.0,117664000.0,1.0547527699092831,2.4804104574928193e-05
909832,COST,0.005324556824298959,0.004703006576162324,442716000.0,444803000.0,1.0047140830690555,2.5041425759827984e-05
883241,SNPS,0.0005368853028516388,0.04690700820434761,158065000.0,165656000.0,1.048024546863632,2.5183683305655472e-05
1274494,FSLR,0.0005003519556294251,0.0546775333933213,101815000.0,107537000.0,1.0561999705347935,2.735801076234151e-05
63754,MKC,0.0006708715306834637,0.04168849206781687,258400000.0,269400000.0,1.0425696594427245,2.796762248542174e-05
1393311,PSA,0.002091901262972418,0.013691787161938912,173510000.0,175902000.0,1.0137859489366607,2.864186685640955e-05
1069183,AXON,7.03518515296814e-05,0.4104916815816205,54638000.0,82370000.0,1.5075588418316923,2.8878849836799416e-05
1280452,MPWR,0.00017753266969241702,0.16724604925193526,40869000.0,48309000.0,1.1820450708360861,2.969163761920553e-05
310764,SYK,0.00234419153819646,0.014594994542918275,380900000.0,386500000.0,1.01470202152796,3.4213462707532526e-05
79282,BRO,0.0003349392671856672,0.11061390720033927,280224000.0,313000000.0,1.1169635719995432,3.7048941018225034e-05
914208,IVZ,0.0006635535780950058,0.058141443720435566,429300000.0,455000000.0,1.0598648963428838,3.857996301630443e-05
46080,HAS,0.00044509325550896764,0.10134260367676967,126688000.0,140200000.0,1.1066557211417025,4.510690939224849e-05
1596532,ANET,0.0004139554866853722,0.110209685200548,1142576000.0,1275700000.0,1.11651216199185,4.562190387463451e-05
1037540,BXP,0.00146121021843065,0.03214086127499174,153844000.0,158869000.0,1.032662957281402,4.69645549241799e-05
764622,PNW,0.0005356586644632175,0.08929246166137618,111552000.0,121971000.0,1.093400387263339,4.7830280760165816e-05
1571949,ICE,0.0018688601494993183,0.02643325706815543,560000000.0,575000000.0,1.0267857142857142,4.940006075614687e-05
935703,DLTR,0.001190380684555711,0.042096544255392526,207000000.0,215900000.0,1.0429951690821255,5.0110913168163935e-05
811156,CMS,0.0007429291659163337,0.08489944378648627,276500000.0,301000000.0,1.0886075949367089,6.30742729590549e-05
1410636,AWK,0.0008009329051704024,0.08004270767353636,180000000.0,195000000.0,1.0833333333333333,6.410883839467074e-05
24545,TAP,0.000985089146727214,0.06591230881865971,186400000.0,199100000.0,1.0681330472103003,6.492950005299412e-05
1094285,TDY,0.0002377999874288249,0.2751032902449208,36000000.0,47400000.0,1.3166666666666667,6.541955896187053e-05
1120193,NDAQ,0.0006254272179489835,0.11867636480209377,513849813.0,578597687.0,1.126005444318416,7.422342867447218e-05
1020569,IRM,0.0002380746224964086,0.33933272182098173,212118085.0,297816000.0,1.404010412407787,8.078650964820906e-05
882835,ROP,0.0013439717302774856,0.06296735926300168,101597000.0,108200000.0,1.064992076537693,8.462635077970042e-05
860731,TYL,0.00047450861552215403,0.18117184820052973,36552000.0,43812000.0,1.1986211424819435,8.596760286122321e-05
1002910,AEE,0.0007842386401280152,0.11100955438162366,243600000.0,272200000.0,1.1174055829228242,8.705798196946149e-05
1374310,CBOE,0.00040154307819675487,0.23509624235619572,83081000.0,105100000.0,1.2650305123915215,9.440126882819714e-05
1035267,ISRG,0.001541504586923133,0.06140035686425664,341100000.0,362700000.0,1.0633245382585752,9.464893174496889e-05
51434,IP,0.0007406398907259981,0.12977315953326823,444153600.0,505700000.0,1.1385700802605225,9.611517869588731e-05
906345,CPT,0.0005115583853273933,0.19201480576844845,89490000.0,108434000.0,1.2116884568108168,9.822678399786055e-05
879169,INCY,0.0015127169756759518,0.06908896835266604,187302000.0,200700000.0,1.0715315373033925,0.00010451205525901651
922224,PPL,0.0010715337348688406,0.10003432219230332,672586000.0,743348000.0,1.105208850615386,0.00010719015087379173
74208,UDR,0.000498342231821377,0.2272692157050954,263752000.0,331053000.0,1.255167733325245,0.00011325784817877119
827054,MCHP,0.0006276084790864182,0.18372510971123127,447122000.0,537300000.0,1.2016854460303898,0.00011530743667585117
1336920,LDOS,0.00019144889146515814,0.6085897925318823,74000000.0,136000000.0,1.837837837837838,0.00011651384113723944
106040,WDC,0.0009101978945032772,0.1353603622203291,313551000.0,359000000.0,1.1449493064924048,0.00012320471669214448
2488,AMD,0.00016735140511934857,0.7368768211718892,783000000.0,1636000000.0,2.0893997445721584,0.0001233173714229946
783325,WEC,0.0007349537689177758,0.171753751391992,272700000.0,323800000.0,1.1873854052071875,0.0001262310669113112
1524472,XYL,0.00043214075184927963,0.2945830477940193,181737000.0,243994000.0,1.3425664559225694,0.00012730133975575976
1111711,NI,0.0003311617998737913,0.394453253629223,319836000.0,474500000.0,1.4835728310759264,0.0001306278494379266
36270,MTB,0.0009157936187904513,0.14372498383273782,137533000.0,158791000.0,1.1545665403939418,0.0001316224230547821
1063761,SPG,0.0026082244671785213,0.05111770619671873,310102746.0,326366632.0,1.052446765498813,0.0001333264520083249
1045810,NVDA,0.0013820818752432987,0.09648035298211219,22522720000.0,24804000000.0,1.1012879439073078,0.00013334374717365299
1057352,CSGP,0.0004917858882764713,0.2751627167788857,319500000.0,420700000.0,1.3167449139280125,0.0001353211410916714
65984,ETR,0.0006057746879245045,0.22806731538592082,358352712.0,450151884.0,1.256169882146727,0.0001381574068036857
831259,FCX,0.0004913046285468504,0.28791309936744397,1082000000.0,1443000000.0,1.3336414048059149,0.0001414530383384945
72903,XEL,0.0009754930074345386,0.1476140820837435,508168000.0,589000000.0,1.159065505895688,0.00014399650487155978
91576,KEY,0.0005346210477356407,0.2715747414259409,844489000.0,1107994000.0,1.3120289311050826,0.00014518957279967225
1156375,CME,0.002279787625872138,0.06423253518796762,337894000.0,360310000.0,1.0663403315832776,0.00014643653889992526
827052,EIX,0.0009372146942426202,0.15977961869945906,329000000.0,386000000.0,1.1732522796352585,0.00014974780648561596
875320,VRTX,0.002261251373692511,0.06686888290138092,241312000.0,258000000.0,1.0691552844450338,0.00015120735331803126
72741,ES,0.0012110699227773588,0.15348953446401653,318432687.0,371259264.0,1.165895585336062,0.00018588655865046924
1047862,ED,0.0009593592965999869,0.19754699768351575,294400000.0,358700000.0,1.2184103260869565,0.0001895185487430969
4904,AEP,0.002128804468971216,0.09129168025234775,490574568.0,537467865.0,1.095588520194141,0.0001943421369010892
885725,BSX,0.0018417903608196062,0.10822696713191905,1341200000.0,1494500000.0,1.1143006263048016,0.00019933138484430887
1478242,IQV,0.0006423665291185765,0.3228365203705874,125630000.0,173500000.0,1.381039560614503,0.00020737937506317287
64040,SPGI,0.0020159282294188313,0.1053240983887533,290252200.0,322490700.0,1.1110706482155863,0.00021232582317997422
731802,ATO,0.0004783458597932242,0.4548352390220774,101892000.0,160573000.0,1.575913712558395,0.00021756855347427226
798354,FISV,0.001621040522558712,0.14268058727811053,476000000.0,549000000.0,1.153361344537815,0.00023129101376029223
879101,KIM,0.0004839947425975837,0.4920391857594331,412851000.0,675279000.0,1.6356482120668232,0.0002381443790595615
1130310,CNP,0.0005881777994512387,0.42142338422914627,430180000.0,655650000.0,1.5241294341903389,0.0002478718787731931
106535,WY,0.0007649705982660988,0.3310992209456314,519618000.0,723567000.0,1.392497950417422,0.00025328116913221887
49196,HBAN,0.00043802124600124224,0.6106422240128526,817129000.0,1504836000.0,1.8416137476457206,0.0002674742678230794
943452,WAB,0.00048306563821424146,0.5674753486376449,97006000.0,171100000.0,1.7638084242211822,0.0002741278414604931
1289490,EXR,0.000555084398356225,0.5123328808066034,126918869.0,211850521.0,1.6691806558723747,0.000284387988900645
740260,VTR,0.000899711251106182,0.32573322385226144,334007000.0,462615000.0,1.3850458223929438,0.0002930658463589682
1091667,CHTR,0.0015454567228400465,0.19500340162850216,113339885.0,137743676.0,1.2153151205332526,0.00030136931802344634
1031296,FE,0.0010018936962262765,0.3098404134404197,424000000.0,578000000.0,1.3632075471698113,0.00031042715706209976
1053507,AMT,0.0030541424475893984,0.10267687109599327,423015000.0,468757000.0,1.1081332813257214,0.00031358979039993807
202058,LHX,0.000562912675864993,0.5797435860802789,106800000.0,190700000.0,1.7855805243445693,0.0003263450133560167
1032208,SRE,0.001265480850526764,0.2645479612934763,501846000.0,653826000.0,1.3028419076768571,0.00033478037906278985
833444,JCI,0.0007131742555117406,0.4725201702399493,407785000.0,654100000.0,1.6040315362261977,0.00033698922062515676
753308,NEE,0.002661258989330275,0.13120214017077406,1816000000.0,2070600000.0,1.1401982378854625,0.0003491628749488432
1123360,GPN,0.0006101195513916108,0.5842739497787763,134922000.0,242008000.0,1.7936882050369842,0.0003564769601288315
107263,WMB,0.0008012992498045699,0.4915953891468046,749271000.0,1225000000.0,1.6349224779819318,0.00039391501653072015
92122,SO,0.0020427496264614573,0.1933834158962171,914000000.0,1109000000.0,1.213347921225383,0.00039503390058583815
1164727,NEM,0.0005389996846891231,0.7642051018256663,516000000.0,1108000000.0,2.147286821705426,0.0004119063089218533
1326160,DUK,0.003689627906110411,0.11296838986084293,694000000.0,777000000.0,1.1195965417867435,0.00041681132373892646
1071739,CNC,0.0006031384104181726,0.694873456582942,246132740.0,493116000.0,2.0034555337904254,0.0004191048720452167
33213,EQT,0.0005412184368250462,0.7846144870695748,280948943.0,615717000.0,2.191561902405876,0.0004246478262020807
1090012,DVN,0.0009699070345829214,0.44165723670158125,407000000.0,633000000.0,1.5552825552825553,0.0004283664607513181
732712,VZ,0.014088261977237952,0.03316017422766454,4093000000.0,4231000000.0,1.033716100659663,0.0004671692217301922
1101239,EQIX,0.0010689347770321612,0.5174856800139009,58483000.0,98123000.0,1.6778038062342904,0.0005531584399829954
896159,CB,0.0028614948459299416,0.19968349854099351,328835378.0,401513338.0,1.2210162435746192,0.0005713933018923119
1551152,ABBV,0.007221866620226846,0.07980772870307289,1637000000.0,1773000000.0,1.0830788026878435,0.000576360771956842
1051470,CCI,0.0021506898268254804,0.268606590603258,334062000.0,437000000.0,1.3081404050745071,0.0005776894618287036
87347,SLB,0.004902543955086143,0.11961142848649832,1275000000.0,1437000000.0,1.1270588235294117,0.0005864002856857007
6281,ADI,0.0013054244894682206,0.4495064346934267,316872000.0,496709000.0,1.567538311999798,0.0005867967080223466
1136893,FIS,0.0010630354492502196,0.5980101759227344,288700000.0,525000000.0,1.8184967093869069,0.0006357060160182269
12927,BA,0.00748356909797413,0.09242833342943592,695000000.0,762300000.0,1.0968345323741007,0.000691693819829776
1283699,TMUS,0.0022786348582865806,0.3184330309158335,822617938.0,1131076251.0,1.3749715375158766,0.0007255926042746666
10795,BDX,0.002381206765882721,0.3048589564876311,270550234.2,366983448.0,1.3564336733440536,0.0007259322098282932
1613103,MDT,0.004844061137365531,0.15110598762072341,1109000000.0,1289900000.0,1.1631199278629396,0.0007319666422567833
1513761,NCLH,0.0010038918639567122,0.7308177081407081,230040132.0,477742311.0,2.0767781119165765,0.0007336619512379479
1045609,PLD,0.0012615884062402549,0.5833368629059472,533944000.0,956832000.0,1.7920081506674856,0.000735931023174704
1800,ABT,0.005036788875256076,0.14901514785564196,1506000000.0,1748000000.0,1.1606905710491369,0.0007505578389639367
92230,TFC,0.0013858840468351312,0.5418210015144859,757765000.0,1302700000.0,1.7191345601868653,0.0007509010822391595
797468,OXY,0.002847547952983993,0.2654939872039685,766903736.3517979,1000100000.0,1.3040750130616512,0.0007560068597922189
766704,WELL,0.0011959160450325192,0.6651020536684927,349424000.0,679521000.0,1.9446889738541142,0.0007954062175662301
64803,CVS,0.00819841149126085,0.12113246248981843,1126000000.0,1271000000.0,1.1287744227353464,0.0009930937724412514
316709,SCHW,0.003254231010423823,0.3098534510630877,1327000000.0,1809000000.0,1.3632253202712887,0.0010083347091363404
715957,D,0.0029905864800054767,0.3650781433101063,593700000.0,855300000.0,1.4406265790803436,0.0010917977595287058
1108524,CRM,0.003644092362720364,0.44502378390853586,624148000.0,974000000.0,1.5605273108301236,0.001621707772170013
14272,BMY,0.008601253211997454,0.1942611134969143,1679000000.0,2039000000.0,1.2144133412745681,0.001670889026431536
815097,CCL,0.003160532602063084,0.5876440217237872,779000000.0,1402000000.0,1.7997432605905006,0.0018572680890654965
1018724,AMZN,0.024009333360874244,0.12654952886856596,9540000000.0,10827000000.0,1.1349056603773584,0.003038369825266979
